-8.8271655,13.2436665,147.95
43.254687,-79.8678196,136.94
46.2017559,6.1466014,132.6
47.5581077,7.5878261,128.87
47.3685586,8.5404434,128.5
44.3895619,7.5478699,122.82
44.8371856,11.6186451,119.99
46.5218269,6.6327025,119.29
47.1679898,8.5173652,118.41
46.9482713,7.4514512,118.28
69.6492969,18.9548489,117.43
43.1119613,12.3890104,115.81
44.6978446,10.6304958,115.23
45.4371908,12.3345899,114.85
46.0050102,8.9520281,114.37
58.9680427,5.7324722,112.72
63.4305658,10.3951929,110.98
43.5426309,10.3160295,110.93
64.145981,-21.9422366,108.64
59.9132694,10.7391112,107.18
60.3943532,5.325551,105.47
40.7305991,-73.9865811,100
40.7412643,-73.5877698,99.7
34.2255804,139.294774527,99.06
45.5488306,11.5478825,97.78
37.7792808,-122.4192362,97.37
61.2163129,-149.8948522,95.41
44.9129225,8.615321,95.05
21.304547,-157.8556763,94.92
43.7698712,11.2555757,94.55
41.3082138,-72.9250517,92.62
45.6658505,12.2455414,92.46
38.8949549,-77.0366455,92.26
44.6458885,10.9255707,90.08
25.06013005,-77.3124820417,89.28
37.8708393,-122.2728638,89.2
37.8044557,-122.2713562,88.16
51.2254018,6.7763137,87.31
-31.952712,115.8604796,87.3
52.661252,-8.6301238,86.52
29.3797091,47.9735629,86.44
55.6867243,12.5700724,86.4
-33.8679573,151.210047,86.34
36.9735903,-122.0260569,86.34
47.6038321,-122.3300623,86.09
43.254687,-79.8678196,85.91
-37.8142175,144.9631608,85.75
41.0830643,-81.5184853,85.55
32.701939,-97.1057148358,85.2
41.8755546,-87.6244211,84.7
32.7876012,-79.9402727,84.29
44.4723989,-73.211494,83.96
37.5666791,126.9782914,83.74
40.6022059,-75.4712793,83.69
42.3604823,-71.0595677,83.31
1.2904527,103.852038,83.3
39.9523993,-75.1635898,83.19
41.8239891,-71.4128342,83.07
32.2990384,-90.184769,83.06
45.6500335,13.7706559,82.74
50.88121295,4.69418278099,82.72
56.7234442,-111.3743199,82.63
40.5508527,-105.0668084,82.44
51.3813864,-2.3596962,82.27
-36.8534664,174.7655514,82.17
38.8462236,-77.3063732,82.16
45.4384958,10.9924122,82.13
42.6511674,-73.7549679,82.04
52.666667,1,82.03
59.9387318,30.3162286,82.01
25.7742658,-80.1936588,82.01
-12.4604399,130.8410469,81.94
49.8158683,6.1296751,81.82
59.3251172,18.0710935,81.78
27.8002542,-97.3955743,81.75
26.7153425,-80.0533745,81.08
14.15968985,-90.3215050042,81
48.8566101,2.3514992,80.97
44.9772995,-93.2654691,80.75
-16.9204962,145.7719011,80.6
33.6856969,-117.8259818,80.41
51.5073219,-0.1276473,80.34
35.6009498,-82.554016,80.28
56.1496278,10.2134046,80.19
-42.8825087,147.3281233,80.17
57.0482206,9.9193939,80.07
53.3497645,-6.2602731,80.03
-27.4689681,153.0234991,80.03
45.5202471,-122.6741948,80.02
48.584614,7.7507127,79.98
55.3997225,10.3852104,79.94
47.5614849,-52.7125838,79.89
51.0538286,3.7250121,79.88
-37.8142175,144.9631608,79.67
46.4981125,11.3547801,79.63
39.7391536,-104.9847033,79.59
40.6524927,-73.7914213158,79.52
-34.9274283,138.599899,79.37
-37.6859005,176.167505,79.36
48.3059078,14.286198,79.35
37.3361905,-121.8905832,79.17
-43.5309549,172.6366455,78.83
32.0804808,34.7805274,78.81
40.0149856,-105.2705455,78.8
45.5202471,-122.6741948,78.79
35.0379118,-81.3192451,78.72
40.4416941,-79.990086,78.68
48.754402,-122.4788601,78.49
52.3745403,4.89797550562,78.46
45.182478,5.7210773,78.44
45.4077172,11.8734455,78.38
34.0543942,-118.2439408,78.36
60.1674086,24.9425683,78.31
32.0724892,34.824244,78.23
45.7578137,4.8320114,78.01
44.40726,8.9338624,77.94
34.4221319,-119.7026672,77.89
38.5815719,-121.4943995,77.75
36.0726355,-79.7919753,77.71
28.5421175,-81.3790461,77.65
51.2211097,4.3997081,77.64
41.5910641,-93.6037148,77.6
22.2793278,114.1628131,77.42
36.1662859,-115.1492249,77.4
45.4667971,9.1904984,77.37
41.7634935,-72.6830522,77.34
-41.2887638,174.7772239,77.33
39.2908608,-76.6108072,77.18
32.7174209,-117.1627713,77.15
57.1452452,-2.0913744,77.14
40.7281575,-74.0776416,77.01
51.5019408,-0.11315754845,77
45.6945115,9.669839,76.91
52.0799838,4.3113461,76.54
43.7159395,10.4018624,76.23
41.5051613,-81.6934445,76.2
54.9770924,-1.6142058,76.15
31.7791134,35.2266286,75.95
26.1223084,-80.1433785,75.86
47.2495798,-122.4398745,75.78
-35.2819366,149.128894,75.7
60.4517531,22.2670522,75.68
50.8465565,4.351697,75.63
43.7009358,7.2683912,75.6
61.4980214,23.7603118,75.6
-34.424394,150.89385,75.25
-28.002373,153.4145987,75.13
29.9499323,-90.0701155,75.11
53.5503414,10.000654,74.94
50.1106529,8.6820934,74.73
42.3486635,-83.0567374,74.72
42.9632405,-85.6678638,74.6
51.8979282,-8.4705805,74.37
42.8867166,-78.8783921,74.34
50.8220399,-0.137406,74.23
43.6044622,1.4442469,74.21
52.2691823,-113.8157618,74.21
36.0625843,-94.1574327,74.19
43.6112422,3.8767337,73.9
51.0530588,-114.0625613,73.83
30.3321838,-81.6556509,73.68
16.187637,-15.2954314,73.65
52.08095165,5.1276803155,73.64
33.7490987,-84.3901848,73.61
52.07494555,4.26968032054,73.6
38.2542376,-85.7594069,73.58
38.0464066,-84.4970392,73.57
44.6484246,-63.5749723,73.56
60.2241869,24.6603626,73.51
33.0136764,-96.6925095,73.46
39.7683331,-86.1583501,73.42
39.2169525,9.1128513,73.42
40.2663107,-76.8861121,73.35
57.7072326,11.9670171,73.26
38.8339578,-104.8253484,73.09
35.2270869,-80.8431267,73.03
36.7295295,-119.708861161,73.01
48.1113387,-1.6800197,72.98
65.0118734,25.4716809,72.97
43.697972,7.1216304,72.94
43.0349931,-87.9224969,72.89
27.9477595,-82.4584439,72.83
43.0481221,-76.1474243,72.71
6.1304187,1.215829,72.71
52.1303794,-106.6605123,72.71
35.1490215,-90.0516284,72.54
36.1622296,-86.774353,72.52
50.74467035,-1.85798080318,72.5
48.1371079,11.5753822,72.41
30.4380832,-84.2809331,72.36
53.5343609,-113.5065084,72.35
52.4776875,-1.8948515,72.26
38.029306,-78.476678,72.15
32.8191218,34.9983856,72.06
54.7764152,-1.5758538,71.77
50.6305089,3.0706414,71.72
47.6588603,-117.4247133,71.64
34.851354,-82.3984881,71.61
51.92779805,4.48862326926,71.55
2.8894434,-73.7838919,71.51
37.6922361,-97.3375447,71.47
35.0456297,-85.30968,71.46
49.2608944,-123.1139382,71.35
32.753177,-97.3327458,71.35
35.3738712,-119.0194638,71.29
49.4093582,8.694724,71.26
43.5499749,-96.7003269,70.96
39.9622601,-83.0007064,70.95
34.7464809,-92.2895947,70.94
50.85798545,5.69698818182,70.74
53.2744122,-9.0490631,70.59
-36.5986095,144.6780052,70.57
29.7589382,-95.3676973,70.27
35.7803977,-78.6390988,70.26
44.4936714,11.3430347,69.97
51.7520131,-1.2578498,69.92
42.3032758,-83.028511,69.91
40.735657,-74.1723666,69.91
52.0429797,-0.7589606,69.9
52.2033051,0.124862,69.89
49.2608944,-123.1139382,69.85
43.5892854,-79.6441645,69.85
50.4480951,-104.615818,69.57
32.0835407,-81.0998341,69.54
