59.9132694,10.7391112,149.26
58.9680427,5.7324722,145.65
47.3685586,8.5404434,143.93
46.2017559,6.1466014,143.71
60.3943532,5.325551,142.46
47.5581077,7.5878261,141.12
46.5218269,6.6327025,136.41
47.0505452,8.3054682,133.04
-31.952712,115.8604796,130.15
55.6867243,12.5700724,123.87
53.3497645,-6.2602731,118.2
-12.4604399,130.8410469,115.52
52.3745403,4.89797550562,114.2
-33.8679573,151.210047,113.14
48.8566101,2.3514992,111.98
50.8465565,4.351697,111.45
51.2315785,3.20809951603,110.25
57.7072326,11.9670171,110.1
-27.4689681,153.0234991,109.33
52.2033051,0.124862,107.8
6.1304187,1.215829,106.97
46.5802596,0.340196,106.93
-36.8534664,174.7655514,106.9
39.2169525,9.1128513,106.12
48.2083537,16.3725042,105.92
-35.2819366,149.128894,105.87
45.0709201,7.685972,105.5
56.1496278,10.2134046,105.49
-37.8142175,144.9631608,105.22
51.5073219,-0.1276473,105.08
59.3251172,18.0710935,104.78
45.4667971,9.1904984,103.92
52.3744779,9.7385532,103.7
44.4936714,11.3430347,103.37
49.2608944,-123.1139382,103.16
53.5503414,10.000654,103.08
56.7234442,-111.3743199,102.91
51.0530588,-114.0625613,102.75
60.1674086,24.9425683,102.74
51.3813864,-2.3596962,102.67
34.2255804,139.294774527,100.03
40.7305991,-73.9865811,100
45.7578137,4.8320114,99.4
50.8220399,-0.137406,98.41
48.4061651,-89.2591414,97.7
18.38423905,-66.0534398736,97.07
53.7974185,-1.543794,96.59
53.5343609,-113.5065084,95.67
44.6484246,-63.5749723,95.57
52.4776875,-1.8948515,95.23
31.7977307,34.652994,94.37
47.6038321,-122.3300623,93.73
51.5019408,-0.11315754845,93.4
-10.3333332,-53.1999999,93.32
64.145981,-21.9422366,93.31
40.4167047,-3.7035824,93.23
39.3292396,-82.1012554,93.12
48.1371079,11.5753822,92.99
-41.2887638,174.7772239,92.55
33.4485866,-112.0773455,91.65
43.6529206,-79.3849007,91.63
-23.5506506,-46.6333823,91.38
-43.5309549,172.6366455,91.11
49.8833343,-97.166674,90.21
43.254687,-79.8678196,89.84
42.3604823,-71.0595677,89.83
51.7520131,-1.2578498,89.24
34.0543942,-118.2439408,89.2
27.9477595,-82.4584439,89.07
45.4971225,-73.6114885,89.07
53.7941567,-1.7494777,88.94
1.2904527,103.852038,88.79
37.7792808,-122.4192362,88.08
25.7742658,-80.1936588,87.89
24.4747961,54.3705762,87.72
35.1739302,33.364726,87.21
32.7174209,-117.1627713,86.57
43.61656,-116.2008349,86.35
-22.9110136,-43.2093726,86.06
32.7620405,-96.7790068,85.93
38.6422246,-9.1072661,85.41
42.8185502,-1.6444164,84.61
52.5170365,13.3888599,84.55
44.9772995,-93.2654691,83.47
41.3825596,2.1771353,83.1
34.0224046,-6.8345426,82.82
33.7490987,-84.3901848,82.51
37.3361905,-121.8905832,81.88
50.4480951,-104.615818,81.58
50.1106529,8.6820934,81.27
35.9127609,14.5020708,81.11
45.4210328,-75.6900218,80.54
41.1494512,-8.6107883,79.94
29.9499323,-90.0701155,79.6
38.2542376,-85.7594069,79.34
22.2793278,114.1628131,79.29
37.3886303,-5.995317,79.27
35.1490215,-90.0516284,79.09
39.9523993,-75.1635898,78.55
43.0349931,-87.9224969,78.19
-25.7451737,28.18707,77.63
41.7634935,-72.6830522,76.99
53.7589938,-2.7051617,76.6
37.3361905,-121.8905832,76.35
45.8131545,15.9770298,75.52
38.7077926,-9.136506,74.62
29.4246002,-98.4951404,74.37
39.0844687,-94.5630297,74.37
-23.3112877,-51.1595022,74.28
55.7506828,37.6174976,74.18
